full_address,shape_X,shape_Y
"55 Anderton Crescent, Mosgiel",170.3649377,-45.86319548
"53 Anderton Crescent, Mosgiel",170.3643431,-45.86323512
"51 Anderton Crescent, Mosgiel",170.3640372,-45.86330874
"49 Anderton Crescent, Mosgiel",170.3637881,-45.86313318
"47 Anderton Crescent, Mosgiel",170.3636125,-45.86320114
"45 Anderton Crescent, Mosgiel",170.3636861,-45.86344466
"43 Anderton Crescent, Mosgiel",170.3634369,-45.86358624
"39 Anderton Crescent, Mosgiel",170.3630009,-45.86358624
"35 Anderton Crescent, Mosgiel",170.3629612,-45.86394869
"33 Anderton Crescent, Mosgiel",170.3628027,-45.86426017
"31 Anderton Crescent, Mosgiel",170.3627574,-45.86443573
"29 Anderton Crescent, Mosgiel",170.3627347,-45.86461129
"27 Anderton Crescent, Mosgiel",170.3627234,-45.86476986
"25 Anderton Crescent, Mosgiel",170.362763,-45.86495108
"41 Anderton Crescent, Mosgiel",170.3631308,-45.86349732
"3A Bush Road, Mosgiel",170.3470213,-45.87435044
"30E Carlyle Road, Mosgiel",170.3331646,-45.87537107
"22B Church Street, Mosgiel",170.3504199,-45.87673166
"22C Church Street, Mosgiel",170.3502458,-45.87676989
"6A King Street, Mosgiel",170.3495614,-45.88049426
"155 Wingatui Road, Mosgiel",170.3687133,-45.86705268
"9 Chadwick Street, Fairfield, Dunedin",170.403702,-45.8964878
"101A North Taieri Road, Abbotsford, Dunedin",170.4189955,-45.89072901
"6 Mason Street, Dunedin Central, Dunedin",170.5100549,-45.87608688
"541 Great King Street, North Dunedin, Dunedin",170.5123683,-45.86193543
"1 Thomas Burns Street, Dunedin Central, Dunedin",170.509446,-45.8761261
"11 Chadwick Street, Fairfield, Dunedin",170.4047714,-45.89591562
"15 Chadwick Street, Fairfield, Dunedin",170.4051738,-45.89569243
"634A Castle Street, North Dunedin, Dunedin",170.5159567,-45.86003177
"634B Castle Street, North Dunedin, Dunedin",170.5158148,-45.85999922
"328 Factory Road, Mosgiel",170.3871079,-45.86231733
"11A Berwick Street, Mosgiel",170.342742,-45.87666507
"104B Blacks Road, Opoho, Dunedin",170.5309038,-45.85356532
"7A Blackwell Street, Portobello, Dunedin",170.65261,-45.84140684
"21 Brooklyn Street, Green Island, Dunedin",170.4223717,-45.90799668
"1/2 Clayton Street, Saint Clair, Dunedin",170.479696,-45.91522151
"2/2 Clayton Street, Saint Clair, Dunedin",170.4797899,-45.91533165
"3/2 Clayton Street, Saint Clair, Dunedin",170.4798912,-45.91545132
"4/2 Clayton Street, Saint Clair, Dunedin",170.4799842,-45.91556946
"5/2 Clayton Street, Saint Clair, Dunedin",170.4800795,-45.91567999
"6/2 Clayton Street, Saint Clair, Dunedin",170.4802007,-45.91578593
"69B Russell Street, Dunedin Central, Dunedin",170.4910977,-45.87647078
"103 Wingatui Road, Mosgiel",170.3711184,-45.87115028
"105 Wingatui Road, Mosgiel",170.371029,-45.87097943
"107 Wingatui Road, Mosgiel",170.3709186,-45.87078941
"113 Wingatui Road, Mosgiel",170.3706227,-45.8702642
"115 Wingatui Road, Mosgiel",170.3705059,-45.87009263
"117 Wingatui Road, Mosgiel",170.3704008,-45.86991776
"119 Wingatui Road, Mosgiel",170.3703021,-45.86974979
"37H Bush Road, Mosgiel",170.3420963,-45.87560222
"37I Bush Road, Mosgiel",170.3420963,-45.87560222
"37L Bush Road, Mosgiel",170.3420963,-45.87560222
"37M Bush Road, Mosgiel",170.3420963,-45.87560222
"8 Wingatui Road, Mosgiel",170.3757788,-45.87838508
"5 Brunel Street, Mornington, Dunedin",170.4816747,-45.88201379
"69A Russell Street, Dunedin Central, Dunedin",170.4912159,-45.87631506
"6 Wingatui Road, Mosgiel",170.37585,-45.87850905
"44A Forfar Street, Mosgiel",170.3449763,-45.87376006
"44B Forfar Street, Mosgiel",170.3450266,-45.87384714
"44C Forfar Street, Mosgiel",170.3451821,-45.87369221
"44D Forfar Street, Mosgiel",170.3452398,-45.87377307
"1/51 Council Street, Saint Kilda, Dunedin",170.5017638,-45.90549743
"2/51 Council Street, Saint Kilda, Dunedin",170.5017638,-45.90549743
"2/30 Dowling Street, Dunedin Central, Dunedin",170.5029081,-45.87649307
"7/30 Dowling Street, Dunedin Central, Dunedin",170.5029081,-45.87649307
"28D Cornhill Street, North East Valley, Dunedin",170.5189262,-45.85295327
"18A Forth Street, North Dunedin, Dunedin",170.5157589,-45.86885892
"18D Forth Street, North Dunedin, Dunedin",170.5157589,-45.86885892
"18E Forth Street, North Dunedin, Dunedin",170.5157589,-45.86885892
"18J Forth Street, North Dunedin, Dunedin",170.5157589,-45.86885892
"75A Melville Street, Dunedin Central, Dunedin",170.4948469,-45.881415
"75D Melville Street, Dunedin Central, Dunedin",170.4948469,-45.881415
"75E Melville Street, Dunedin Central, Dunedin",170.4948469,-45.881415
"75F Melville Street, Dunedin Central, Dunedin",170.4948469,-45.881415
"75H Melville Street, Dunedin Central, Dunedin",170.4948469,-45.881415
"75K Melville Street, Dunedin Central, Dunedin",170.4948469,-45.881415
"66D Grove Street, Saint Kilda, Dunedin",170.5083336,-45.90343648
"66E Grove Street, Saint Kilda, Dunedin",170.5083336,-45.90343648
"143E Helensburgh Road, Wakari, Dunedin",170.4785576,-45.85656578
"143F Helensburgh Road, Wakari, Dunedin",170.4785576,-45.85656578
"48B Ravelston Street, Saint Kilda, Dunedin",170.5163783,-45.90115958
"48D Ravelston Street, Saint Kilda, Dunedin",170.5163783,-45.90115958
"48K Ravelston Street, Saint Kilda, Dunedin",170.5163783,-45.90115958
"48R Ravelston Street, Saint Kilda, Dunedin",170.5163783,-45.90115958
"48S Ravelston Street, Saint Kilda, Dunedin",170.5163783,-45.90115958
"2/4 Cosy Dell Road, North Dunedin, Dunedin",170.5084577,-45.8607487
"1/60 Royal Terrace, Dunedin Central, Dunedin",170.50384,-45.86538998
"1/6 Berwick Street, Mosgiel",170.3410702,-45.8767103
"2/6 Berwick Street, Mosgiel",170.3410702,-45.8767103
"3/6 Berwick Street, Mosgiel",170.3410702,-45.8767103
"7/6 Berwick Street, Mosgiel",170.3410702,-45.8767103
"2/38 Gordon Road, Mosgiel",170.3520946,-45.88241478
"6/84 Warrender Street, North Dunedin, Dunedin",170.5095245,-45.85975892
"827C Cumberland Street, North Dunedin, Dunedin",170.513884,-45.86063747
"827D Cumberland Street, North Dunedin, Dunedin",170.513884,-45.86063747
"827F Cumberland Street, North Dunedin, Dunedin",170.513884,-45.86063747
"11/783 Great King Street, North Dunedin, Dunedin",170.51472,-45.85853002
"12/783 Great King Street, North Dunedin, Dunedin",170.51472,-45.85853002
"13/783 Great King Street, North Dunedin, Dunedin",170.51472,-45.85853002
"15/783 Great King Street, North Dunedin, Dunedin",170.51472,-45.85853002
"1/791 Great King Street, North Dunedin, Dunedin",170.5145536,-45.85820698
"3/791 Great King Street, North Dunedin, Dunedin",170.5145536,-45.85820698
"4/543 George Street, North Dunedin, Dunedin",170.5083224,-45.86515545
"5/543 George Street, North Dunedin, Dunedin",170.5083224,-45.86515545
"11/543 George Street, North Dunedin, Dunedin",170.5083224,-45.86515545
"94B Carroll Street, Dunedin Central, Dunedin",170.4945365,-45.88222528
"94C Carroll Street, Dunedin Central, Dunedin",170.4945365,-45.88222528
"94F Carroll Street, Dunedin Central, Dunedin",170.4945365,-45.88222528
"94G Carroll Street, Dunedin Central, Dunedin",170.4945365,-45.88222528
"94I Carroll Street, Dunedin Central, Dunedin",170.4945365,-45.88222528
"94J Carroll Street, Dunedin Central, Dunedin",170.4945365,-45.88222528
"94L Carroll Street, Dunedin Central, Dunedin",170.4945365,-45.88222528
"70D Church Street, Mosgiel",170.353048,-45.88088598
"70E Church Street, Mosgiel",170.353048,-45.88088598
"31D Glen Road, Mornington, Dunedin",170.4831763,-45.885898
"31G Glen Road, Mornington, Dunedin",170.4831763,-45.885898
"31H Glen Road, Mornington, Dunedin",170.4831763,-45.885898
"31K Glen Road, Mornington, Dunedin",170.4831763,-45.885898
"105A Melbourne Street, South Dunedin, Dunedin",170.5002479,-45.89825438
"480J Moray Place, Dunedin Central, Dunedin",170.5033663,-45.87547662
"480K Moray Place, Dunedin Central, Dunedin",170.5033663,-45.87547662
"11B Muir Street, Green Island, Dunedin",170.4300255,-45.90367343
"11C Muir Street, Green Island, Dunedin",170.4300255,-45.90367343
"6/14 Esplanade, Saint Clair, Dunedin",170.4895562,-45.91175647
"2/894 Cumberland Street, North Dunedin, Dunedin",170.5155949,-45.85916708
"3/894 Cumberland Street, North Dunedin, Dunedin",170.5155949,-45.85916708
"45A Bush Road, Mosgiel",170.3409221,-45.87591205
"54A Moray Place, Dunedin Central, Dunedin",170.5018782,-45.87454785
"54B Moray Place, Dunedin Central, Dunedin",170.5018782,-45.87454785
"54D Moray Place, Dunedin Central, Dunedin",170.5018782,-45.87454785
"54E Moray Place, Dunedin Central, Dunedin",170.5018782,-45.87454785
"117A Taieri Road, Kaikorai, Dunedin",170.485431,-45.86555278
"117C Taieri Road, Kaikorai, Dunedin",170.485431,-45.86555278
"117D Taieri Road, Kaikorai, Dunedin",170.485431,-45.86555278
"117F Taieri Road, Kaikorai, Dunedin",170.485431,-45.86555278
"117L Taieri Road, Kaikorai, Dunedin",170.485431,-45.86555278
"121A Taieri Road, Kaikorai, Dunedin",170.4852226,-45.86539762
"121C Taieri Road, Kaikorai, Dunedin",170.4852226,-45.86539762
"121D Taieri Road, Kaikorai, Dunedin",170.4852226,-45.86539762
"121L Taieri Road, Kaikorai, Dunedin",170.4852226,-45.86539762
"121O Taieri Road, Kaikorai, Dunedin",170.4852226,-45.86539762
"4/182 Mornington Road, Kenmure, Dunedin",170.4626081,-45.89614337
"6/791 Great King Street, North Dunedin, Dunedin",170.5148504,-45.85829252
"7/791 Great King Street, North Dunedin, Dunedin",170.5148504,-45.85829252
"9/791 Great King Street, North Dunedin, Dunedin",170.5148504,-45.85829252
"3/2 Royal Terrace, Dunedin Central, Dunedin",170.5006955,-45.86960688
"4/2 Royal Terrace, Dunedin Central, Dunedin",170.5006955,-45.86960688
"1/34 Silverton Street, Andersons Bay, Dunedin",170.5286089,-45.89526403
"4/34 Silverton Street, Andersons Bay, Dunedin",170.5286089,-45.89526403
"18C Hazel Avenue, Caversham, Dunedin",170.4808928,-45.89918328
"18E Hazel Avenue, Caversham, Dunedin",170.4808928,-45.89918328
"18F Hazel Avenue, Caversham, Dunedin",170.4808928,-45.89918328
"31A Beresford Street, Kaikorai, Dunedin",170.4852326,-45.86262058
"31D Beresford Street, Kaikorai, Dunedin",170.4852326,-45.86262058
"31I Beresford Street, Kaikorai, Dunedin",170.4852326,-45.86262058
"31L Beresford Street, Kaikorai, Dunedin",170.4852326,-45.86262058
"31N Beresford Street, Kaikorai, Dunedin",170.4852326,-45.86262058
"31Q Beresford Street, Kaikorai, Dunedin",170.4852326,-45.86262058
"31T Beresford Street, Kaikorai, Dunedin",170.4852326,-45.86262058
"2/2 Laing Street, Mosgiel",170.3528417,-45.88208563
"4/2 Laing Street, Mosgiel",170.3528417,-45.88208563
"11/95 Victoria Road, Saint Kilda, Dunedin",170.5059801,-45.90731003
"19D London Street, Dunedin Central, Dunedin",170.5058979,-45.8678496
"19F London Street, Dunedin Central, Dunedin",170.5058979,-45.8678496
"227B Oxford Street, South Dunedin, Dunedin",170.4986208,-45.90055072
"227F Oxford Street, South Dunedin, Dunedin",170.4986208,-45.90055072
"57D Cutten Street, South Dunedin, Dunedin",170.4971427,-45.8968816
"57P Cutten Street, South Dunedin, Dunedin",170.4971427,-45.8968816
"102A Harbour Terrace, North Dunedin, Dunedin",170.5203327,-45.86431825
"102C Harbour Terrace, North Dunedin, Dunedin",170.5203327,-45.86431825
"102F Harbour Terrace, North Dunedin, Dunedin",170.5203327,-45.86431825
"4/26 Maitland Street, Dunedin Central, Dunedin",170.495218,-45.88652508
"5/26 Maitland Street, Dunedin Central, Dunedin",170.495218,-45.88652508
"2/175 Victoria Road, Saint Clair, Dunedin",170.4918208,-45.9107566
"1/57 Factory Road, Mosgiel",170.3539757,-45.8718901
"4/57 Factory Road, Mosgiel",170.3539757,-45.8718901
"7/57 Factory Road, Mosgiel",170.3539757,-45.8718901
"2/2 Haddon Place, Dunedin Central, Dunedin",170.5013777,-45.87124003
"4/2 Haddon Place, Dunedin Central, Dunedin",170.5013777,-45.87124003
"2/5 Liverpool Street, Dunedin Central, Dunedin",170.5015252,-45.87911877
"9/77 Manor Place, Dunedin Central, Dunedin",170.4945329,-45.8837564
"39A Opoho Road, North East Valley, Dunedin",170.521834,-45.85555683
"39C Opoho Road, North East Valley, Dunedin",170.521834,-45.85555683
"39F Opoho Road, North East Valley, Dunedin",170.521834,-45.85555683
"39K Opoho Road, North East Valley, Dunedin",170.521834,-45.85555683
"39N Opoho Road, North East Valley, Dunedin",170.521834,-45.85555683
"64A Helensburgh Road, Halfway Bush, Dunedin",170.4763399,-45.86005003
"64N Helensburgh Road, Halfway Bush, Dunedin",170.4763399,-45.86005003
"1E Forth Street, Mosgiel",170.3456294,-45.87387912
"1G Forth Street, Mosgiel",170.3456294,-45.87387912
"1I Forth Street, Mosgiel",170.3456294,-45.87387912
"1J Forth Street, Mosgiel",170.3456294,-45.87387912
"1K Forth Street, Mosgiel",170.3456294,-45.87387912
"50B Oxford Street, South Dunedin, Dunedin",170.5053985,-45.89689235
"50D Oxford Street, South Dunedin, Dunedin",170.5053985,-45.89689235
"90C Reid Road, South Dunedin, Dunedin",170.4976856,-45.89693437
"90E Reid Road, South Dunedin, Dunedin",170.4976856,-45.89693437
"90A Carroll Street, Dunedin Central, Dunedin",170.4947906,-45.88213383
"90G Carroll Street, Dunedin Central, Dunedin",170.4947906,-45.88213383
"2/7 Currie Street, Port Chalmers, Dunedin",170.6218687,-45.81676102
"3/7 Currie Street, Port Chalmers, Dunedin",170.6218687,-45.81676102
"4/7 Currie Street, Port Chalmers, Dunedin",170.6218687,-45.81676102
"8/7 Currie Street, Port Chalmers, Dunedin",170.6218687,-45.81676102
"11/33 Dowling Street, Dunedin Central, Dunedin",170.5016874,-45.87650645
"12/33 Dowling Street, Dunedin Central, Dunedin",170.5016874,-45.87650645
"14/33 Dowling Street, Dunedin Central, Dunedin",170.5016874,-45.87650645
"20/33 Dowling Street, Dunedin Central, Dunedin",170.5016874,-45.87650645
"5/777 Great King Street, North Dunedin, Dunedin",170.5144537,-45.85864113
"6/777 Great King Street, North Dunedin, Dunedin",170.5144537,-45.85864113
"41A Beresford Street, Kaikorai, Dunedin",170.4850242,-45.86218825
"41C Beresford Street, Kaikorai, Dunedin",170.4850242,-45.86218825
"41I Beresford Street, Kaikorai, Dunedin",170.4850242,-45.86218825
"41L Beresford Street, Kaikorai, Dunedin",170.4850242,-45.86218825
"115E Taieri Road, Kaikorai, Dunedin",170.4856877,-45.86565265
"115A Taieri Road, Kaikorai, Dunedin",170.4856877,-45.86565265
"115B Taieri Road, Kaikorai, Dunedin",170.4856877,-45.86565265
"115D Taieri Road, Kaikorai, Dunedin",170.4856877,-45.86565265
"3/59 Shand Street, Green Island, Dunedin",170.4270778,-45.9037084
"5/59 Shand Street, Green Island, Dunedin",170.4270778,-45.9037084
"15/59 Shand Street, Green Island, Dunedin",170.4270778,-45.9037084
"2/4 Reid Avenue, Mosgiel",170.3503407,-45.8723918
"5/4 Reid Avenue, Mosgiel",170.3503407,-45.8723918
"809I Great King Street, North Dunedin, Dunedin",170.5148222,-45.85804272
"14C Gladstone Road, North East Valley, Dunedin",170.5184589,-45.8542838
"1/519 Leith Street, North Dunedin, Dunedin",170.5184314,-45.86003018
"114A Elgin Road, Kenmure, Dunedin",170.4740839,-45.88642793
"114D Elgin Road, Kenmure, Dunedin",170.4740839,-45.88642793
"17E Melbourne Street, South Dunedin, Dunedin",170.5056649,-45.8961066
"26D Ethel Street, Wakari, Dunedin",170.4806875,-45.85801897
"26F Ethel Street, Wakari, Dunedin",170.4806875,-45.85801897
"182D Musselburgh Rise, Andersons Bay, Dunedin",170.52414,-45.89702002
"182J Musselburgh Rise, Andersons Bay, Dunedin",170.52414,-45.89702002
"87H Prince Albert Road, Saint Kilda, Dunedin",170.5077489,-45.90404235
"54E Shetland Street, Wakari, Dunedin",170.4881626,-45.86114217
"54O Shetland Street, Wakari, Dunedin",170.4881626,-45.86114217
"1/138 Macandrew Road, South Dunedin, Dunedin",170.4967581,-45.89797772
"1/49 Kenmure Road, Belleknowes, Dunedin",170.4770894,-45.87518393
"2/49 Kenmure Road, Belleknowes, Dunedin",170.4770894,-45.87518393
"68B Helensburgh Road, Halfway Bush, Dunedin",170.47562,-45.86090997
"68C Helensburgh Road, Halfway Bush, Dunedin",170.47562,-45.86090997
"29L Cutten Street, South Dunedin, Dunedin",170.4956487,-45.8958439
"93F Queen Street, North Dunedin, Dunedin",170.5098096,-45.86101037
"93N Queen Street, North Dunedin, Dunedin",170.5098096,-45.86101037
"29A Cutten Street, South Dunedin, Dunedin",170.4956487,-45.8958439
"1/140 Gordon Road, Mosgiel",170.347704,-45.87444
"3/140 Gordon Road, Mosgiel",170.347704,-45.87444
"20D Oxford Street, South Dunedin, Dunedin",170.506548,-45.89667847
"20F Oxford Street, South Dunedin, Dunedin",170.506548,-45.89667847
"70A Reid Road, South Dunedin, Dunedin",170.497386,-45.89634002
"70B Reid Road, South Dunedin, Dunedin",170.497386,-45.89634002
"70E Reid Road, South Dunedin, Dunedin",170.497386,-45.89634002
"70F Reid Road, South Dunedin, Dunedin",170.497386,-45.89634002
"92E Prince Albert Road, Saint Kilda, Dunedin",170.5063332,-45.90303573
"18B Gordon Road, Mosgiel",170.3530623,-45.88410402
"20/95 Victoria Road, Saint Kilda, Dunedin",170.5062601,-45.90758
"2/6 Benfell Street, Green Island, Dunedin",170.4318852,-45.9028064
"4/6 Benfell Street, Green Island, Dunedin",170.4318852,-45.9028064
"1/8 Merlin Street, Roslyn, Dunedin",170.4944228,-45.86499603
"2/8 Merlin Street, Roslyn, Dunedin",170.4944228,-45.86499603
"2/1 Queen Street, North Dunedin, Dunedin",170.5065609,-45.86644282
"2/635 Castle Street, North Dunedin, Dunedin",170.5166091,-45.86037002
"81B Prince Albert Road, Saint Kilda, Dunedin",170.5076133,-45.90367612
"81F Prince Albert Road, Saint Kilda, Dunedin",170.5076133,-45.90367612
"1/176 Forbury Road, Saint Clair, Dunedin",170.4871409,-45.90805983
"2/176 Forbury Road, Saint Clair, Dunedin",170.4871409,-45.90805983
"4/144 Forbury Road, Saint Clair, Dunedin",170.4864552,-45.9066107
"5/144 Forbury Road, Saint Clair, Dunedin",170.4864552,-45.9066107
"1/315 George Street, Dunedin Central, Dunedin",170.5060685,-45.86935533
"3/315 George Street, Dunedin Central, Dunedin",170.5060685,-45.86935533
"2/20 Logan Park Drive, North Dunedin, Dunedin",170.525711,-45.86649393
"18A Gordon Road, Mosgiel",170.3530623,-45.88410402
"760B George Street, North Dunedin, Dunedin",170.5110267,-45.861403
"760D George Street, North Dunedin, Dunedin",170.5110267,-45.861403
"760G George Street, North Dunedin, Dunedin",170.5110267,-45.861403
"110C Canongate, Dunedin Central, Dunedin",170.493508,-45.87777137
"110F Canongate, Dunedin Central, Dunedin",170.493508,-45.87777137
"16/95 Victoria Road, Saint Kilda, Dunedin",170.50607,-45.90744997
"2/95 Victoria Road, Saint Kilda, Dunedin",170.50583,-45.90698003
"4/95 Victoria Road, Saint Kilda, Dunedin",170.50583,-45.90698003
"1/114 Harbour Terrace, North Dunedin, Dunedin",170.520778,-45.86395997
"2/114 Harbour Terrace, North Dunedin, Dunedin",170.520778,-45.86395997
"3/114 Harbour Terrace, North Dunedin, Dunedin",170.520778,-45.86395997
"62G Helensburgh Road, Halfway Bush, Dunedin",170.4756569,-45.86051893
"62J Helensburgh Road, Halfway Bush, Dunedin",170.4756569,-45.86051893
"8R Nairn Street, Kaikorai, Dunedin",170.4842639,-45.86570075
"14A Blundell Street, Liberton, Dunedin",170.5171223,-45.84742438
"14F Blundell Street, Liberton, Dunedin",170.5171223,-45.84742438
"14H Blundell Street, Liberton, Dunedin",170.5171223,-45.84742438
"14L Blundell Street, Liberton, Dunedin",170.5171223,-45.84742438
"50A The Octagon, Dunedin Central, Dunedin",170.5036534,-45.87353408
"50B The Octagon, Dunedin Central, Dunedin",170.5036534,-45.87353408
"50E The Octagon, Dunedin Central, Dunedin",170.5036534,-45.87353408
"50G The Octagon, Dunedin Central, Dunedin",170.5036534,-45.87353408
"50I The Octagon, Dunedin Central, Dunedin",170.5036534,-45.87353408
"50J The Octagon, Dunedin Central, Dunedin",170.5036534,-45.87353408
"50K The Octagon, Dunedin Central, Dunedin",170.5036534,-45.87353408
